"lang","country_alpha2_code","continent_code","continent"
"KN","DK","EU","ಯುರೋಪ್"
"KN","DM","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","DO","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","DZ","AF","ಆಫ್ರಿಕಾ"
"KN","EC","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","EE","EU","ಯುರೋಪ್"
"KN","EG","AF","ಆಫ್ರಿಕಾ"
"KN","EH","AF","ಆಫ್ರಿಕಾ"
"KN","ER","AF","ಆಫ್ರಿಕಾ"
"KN","ES","EU","ಯುರೋಪ್"
"KN","ET","AF","ಆಫ್ರಿಕಾ"
"KN","FI","EU","ಯುರೋಪ್"
"KN","FJ","OC","ಒಷ್ಯಾನಿಯ"
"KN","FK","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","FM","OC","ಒಷ್ಯಾನಿಯ"
"KN","FO","EU","ಯುರೋಪ್"
"KN","FR","EU","ಯುರೋಪ್"
"KN","GA","AF","ಆಫ್ರಿಕಾ"
"KN","GB","EU","ಯುರೋಪ್"
"KN","GD","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","GE","AS","ಏಷ್ಯಾ"
"KN","GE","EU","ಯುರೋಪ್"
"KN","GF","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","GG","EU","ಯುರೋಪ್"
"KN","GH","AF","ಆಫ್ರಿಕಾ"
"KN","GI","EU","ಯುರೋಪ್"
"KN","GL","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","GM","AF","ಆಫ್ರಿಕಾ"
"KN","GN","AF","ಆಫ್ರಿಕಾ"
"KN","GP","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","GQ","AF","ಆಫ್ರಿಕಾ"
"KN","GR","EU","ಯುರೋಪ್"
"KN","GS","AN","ಅಂಟಾರ್ಕ್ಟಿಕ"
"KN","GT","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","GU","OC","ಒಷ್ಯಾನಿಯ"
"KN","GW","AF","ಆಫ್ರಿಕಾ"
"KN","GY","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","HK","AS","ಏಷ್ಯಾ"
"KN","HM","AN","ಅಂಟಾರ್ಕ್ಟಿಕ"
"KN","HN","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","HR","EU","ಯುರೋಪ್"
"KN","HT","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","HU","EU","ಯುರೋಪ್"
"KN","ID","AS","ಏಷ್ಯಾ"
"KN","IE","EU","ಯುರೋಪ್"
"KN","IL","AS","ಏಷ್ಯಾ"
"KN","IM","EU","ಯುರೋಪ್"
"KN","IN","AS","ಏಷ್ಯಾ"
"KN","IO","AS","ಏಷ್ಯಾ"
"KN","IQ","AS","ಏಷ್ಯಾ"
"KN","IR","AS","ಏಷ್ಯಾ"
"KN","IS","EU","ಯುರೋಪ್"
"KN","IT","EU","ಯುರೋಪ್"
"KN","JE","EU","ಯುರೋಪ್"
"KN","JM","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","JO","AS","ಏಷ್ಯಾ"
"KN","JP","AS","ಏಷ್ಯಾ"
"KN","KE","AF","ಆಫ್ರಿಕಾ"
"KN","KG","AS","ಏಷ್ಯಾ"
"KN","KH","AS","ಏಷ್ಯಾ"
"KN","KI","OC","ಒಷ್ಯಾನಿಯ"
"KN","KM","AF","ಆಫ್ರಿಕಾ"
"KN","KN","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","KP","AS","ಏಷ್ಯಾ"
"KN","KR","AS","ಏಷ್ಯಾ"
"KN","KW","AS","ಏಷ್ಯಾ"
"KN","KY","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","KZ","AS","ಏಷ್ಯಾ"
"KN","KZ","EU","ಯುರೋಪ್"
"KN","LA","AS","ಏಷ್ಯಾ"
"KN","LB","AS","ಏಷ್ಯಾ"
"KN","LC","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","LI","EU","ಯುರೋಪ್"
"KN","LK","AS","ಏಷ್ಯಾ"
"KN","LR","AF","ಆಫ್ರಿಕಾ"
"KN","LS","AF","ಆಫ್ರಿಕಾ"
"KN","LT","EU","ಯುರೋಪ್"
"KN","LU","EU","ಯುರೋಪ್"
"KN","LV","EU","ಯುರೋಪ್"
"KN","LY","AF","ಆಫ್ರಿಕಾ"
"KN","MA","AF","ಆಫ್ರಿಕಾ"
"KN","MC","EU","ಯುರೋಪ್"
"KN","MD","EU","ಯುರೋಪ್"
"KN","ME","EU","ಯುರೋಪ್"
"KN","MF","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","MG","AF","ಆಫ್ರಿಕಾ"
"KN","MH","OC","ಒಷ್ಯಾನಿಯ"
"KN","MK","EU","ಯುರೋಪ್"
"KN","ML","AF","ಆಫ್ರಿಕಾ"
"KN","MM","AS","ಏಷ್ಯಾ"
"KN","MN","AS","ಏಷ್ಯಾ"
"KN","MO","AS","ಏಷ್ಯಾ"
"KN","MP","OC","ಒಷ್ಯಾನಿಯ"
"KN","MQ","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","MR","AF","ಆಫ್ರಿಕಾ"
"KN","MS","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","MT","EU","ಯುರೋಪ್"
"KN","MU","AF","ಆಫ್ರಿಕಾ"
"KN","MV","AS","ಏಷ್ಯಾ"
"KN","MW","AF","ಆಫ್ರಿಕಾ"
"KN","MX","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","MY","AS","ಏಷ್ಯಾ"
"KN","MZ","AF","ಆಫ್ರಿಕಾ"
"KN","NA","AF","ಆಫ್ರಿಕಾ"
"KN","NC","OC","ಒಷ್ಯಾನಿಯ"
"KN","NE","AF","ಆಫ್ರಿಕಾ"
"KN","NF","OC","ಒಷ್ಯಾನಿಯ"
"KN","NG","AF","ಆಫ್ರಿಕಾ"
"KN","NI","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","NL","EU","ಯುರೋಪ್"
"KN","NO","EU","ಯುರೋಪ್"
"KN","NP","AS","ಏಷ್ಯಾ"
"KN","NR","OC","ಒಷ್ಯಾನಿಯ"
"KN","NU","OC","ಒಷ್ಯಾನಿಯ"
"KN","NZ","OC","ಒಷ್ಯಾನಿಯ"
"KN","OM","AS","ಏಷ್ಯಾ"
"KN","PA","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","PE","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","PF","OC","ಒಷ್ಯಾನಿಯ"
"KN","PG","OC","ಒಷ್ಯಾನಿಯ"
"KN","PH","AS","ಏಷ್ಯಾ"
"KN","PK","AS","ಏಷ್ಯಾ"
"KN","PL","EU","ಯುರೋಪ್"
"KN","PM","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","PN","OC","ಒಷ್ಯಾನಿಯ"
"KN","PR","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","PS","AS","ಏಷ್ಯಾ"
"KN","PT","EU","ಯುರೋಪ್"
"KN","PW","OC","ಒಷ್ಯಾನಿಯ"
"KN","PY","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","QA","AS","ಏಷ್ಯಾ"
"KN","RE","AF","ಆಫ್ರಿಕಾ"
"KN","RO","EU","ಯುರೋಪ್"
"KN","RS","EU","ಯುರೋಪ್"
"KN","RU","AS","ಏಷ್ಯಾ"
"KN","RU","EU","ಯುರೋಪ್"
"KN","RW","AF","ಆಫ್ರಿಕಾ"
"KN","SA","AS","ಏಷ್ಯಾ"
"KN","SB","OC","ಒಷ್ಯಾನಿಯ"
"KN","SC","AF","ಆಫ್ರಿಕಾ"
"KN","SD","AF","ಆಫ್ರಿಕಾ"
"KN","SE","EU","ಯುರೋಪ್"
"KN","SG","AS","ಏಷ್ಯಾ"
"KN","SH","AF","ಆಫ್ರಿಕಾ"
"KN","SI","EU","ಯುರೋಪ್"
"KN","SJ","EU","ಯುರೋಪ್"
"KN","SK","EU","ಯುರೋಪ್"
"KN","SL","AF","ಆಫ್ರಿಕಾ"
"KN","SM","EU","ಯುರೋಪ್"
"KN","SN","AF","ಆಫ್ರಿಕಾ"
"KN","SO","AF","ಆಫ್ರಿಕಾ"
"KN","SR","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","SS","AF","ಆಫ್ರಿಕಾ"
"KN","ST","AF","ಆಫ್ರಿಕಾ"
"KN","SV","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","SX","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","SY","AS","ಏಷ್ಯಾ"
"KN","SZ","AF","ಆಫ್ರಿಕಾ"
"KN","TC","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","TD","AF","ಆಫ್ರಿಕಾ"
"KN","TF","AN","ಅಂಟಾರ್ಕ್ಟಿಕ"
"KN","TG","AF","ಆಫ್ರಿಕಾ"
"KN","TH","AS","ಏಷ್ಯಾ"
"KN","TJ","AS","ಏಷ್ಯಾ"
"KN","TK","OC","ಒಷ್ಯಾನಿಯ"
"KN","TL","AS","ಏಷ್ಯಾ"
"KN","TM","AS","ಏಷ್ಯಾ"
"KN","TN","AF","ಆಫ್ರಿಕಾ"
"KN","TO","OC","ಒಷ್ಯಾನಿಯ"
"KN","TR","AS","ಏಷ್ಯಾ"
"KN","TR","EU","ಯುರೋಪ್"
"KN","TT","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","TV","OC","ಒಷ್ಯಾನಿಯ"
"KN","TW","AS","ಏಷ್ಯಾ"
"KN","TZ","AF","ಆಫ್ರಿಕಾ"
"KN","UA","EU","ಯುರೋಪ್"
"KN","UG","AF","ಆಫ್ರಿಕಾ"
"KN","UM","OC","ಒಷ್ಯಾನಿಯ"
"KN","US","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","UY","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","UZ","AS","ಏಷ್ಯಾ"
"KN","VA","EU","ಯುರೋಪ್"
"KN","VC","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","VE","SA","ದಕ್ಷಿಣ ಅಮೇರಿಕ"
"KN","VG","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","VI","NA","ಉತ್ತರ ಅಮೇರಿಕ"
"KN","VN","AS","ಏಷ್ಯಾ"
"KN","VU","OC","ಒಷ್ಯಾನಿಯ"
"KN","WF","OC","ಒಷ್ಯಾನಿಯ"
"KN","WS","OC","ಒಷ್ಯಾನಿಯ"
"KN","YE","AS","ಏಷ್ಯಾ"
"KN","YT","AF","ಆಫ್ರಿಕಾ"
"KN","ZA","AF","ಆಫ್ರಿಕಾ"
"KN","ZM","AF","ಆಫ್ರಿಕಾ"
"KN","ZW","AF","ಆಫ್ರಿಕಾ"
"KO","AD","EU","유럽"
"KO","AE","AS","아시아"
"KO","AF","AS","아시아"
"KO","AG","NA","북아메리카"
"KO","AI","NA","북아메리카"
"KO","AL","EU","유럽"
"KO","AM","EU","유럽"
"KO","AO","AF","아프리카"
"KO","AQ","AN","남극"
"KO","AR","SA","남아메리카"
"KO","AS","OC","오세아니아"
"KO","AT","EU","유럽"
"KO","AU","OC","오세아니아"
"KO","AW","NA","북아메리카"
"KO","AX","EU","유럽"
"KO","AZ","AS","아시아"
"KO","AZ","EU","유럽"
"KO","BA","EU","유럽"
"KO","BB","NA","북아메리카"
"KO","BD","AS","아시아"
"KO","BE","EU","유럽"
"KO","BF","AF","아프리카"
"KO","BG","EU","유럽"
"KO","BH","AS","아시아"
"KO","BI","AF","아프리카"
"KO","BJ","AF","아프리카"
"KO","BL","NA","북아메리카"
"KO","BM","NA","북아메리카"
"KO","BN","AS","아시아"
"KO","BO","SA","남아메리카"
"KO","BQ","NA","북아메리카"
"KO","BR","SA","남아메리카"
"KO","BS","NA","북아메리카"
"KO","BT","AS","아시아"
"KO","BV","AN","남극"
"KO","BW","AF","아프리카"
"KO","BY","EU","유럽"
"KO","BZ","NA","북아메리카"
"KO","CA","NA","북아메리카"
"KO","CC","AS","아시아"
"KO","CD","AF","아프리카"
"KO","CF","AF","아프리카"
"KO","CG","AF","아프리카"
"KO","CH","EU","유럽"
"KO","CI","AF","아프리카"
"KO","CK","OC","오세아니아"
"KO","CL","SA","남아메리카"
"KO","CM","AF","아프리카"
"KO","CN","AS","아시아"
"KO","CO","SA","남아메리카"
"KO","CR","NA","북아메리카"
"KO","CU","NA","북아메리카"
"KO","CV","AF","아프리카"
"KO","CW","NA","북아메리카"
"KO","CX","AS","아시아"
"KO","CY","EU","유럽"
"KO","CZ","EU","유럽"
"KO","DE","EU","유럽"
"KO","DJ","AF","아프리카"
"KO","DK","EU","유럽"
"KO","DM","NA","북아메리카"
"KO","DO","NA","북아메리카"
"KO","DZ","AF","아프리카"
"KO","EC","SA","남아메리카"
"KO","EE","EU","유럽"
"KO","EG","AF","아프리카"
"KO","EH","AF","아프리카"
"KO","ER","AF","아프리카"
"KO","ES","EU","유럽"
"KO","ET","AF","아프리카"
"KO","FI","EU","유럽"
"KO","FJ","OC","오세아니아"
"KO","FK","SA","남아메리카"
"KO","FM","OC","오세아니아"
"KO","FO","EU","유럽"
"KO","FR","EU","유럽"
"KO","GA","AF","아프리카"
"KO","GB","EU","유럽"
"KO","GD","NA","북아메리카"
"KO","GE","AS","아시아"
"KO","GE","EU","유럽"
"KO","GF","SA","남아메리카"
"KO","GG","EU","유럽"
"KO","GH","AF","아프리카"
"KO","GI","EU","유럽"
"KO","GL","NA","북아메리카"
"KO","GM","AF","아프리카"
"KO","GN","AF","아프리카"
"KO","GP","NA","북아메리카"
"KO","GQ","AF","아프리카"
"KO","GR","EU","유럽"
"KO","GS","AN","남극"
"KO","GT","NA","북아메리카"
"KO","GU","OC","오세아니아"
"KO","GW","AF","아프리카"
"KO","GY","SA","남아메리카"
"KO","HK","AS","아시아"
"KO","HM","AN","남극"
"KO","HN","NA","북아메리카"
"KO","HR","EU","유럽"
"KO","HT","NA","북아메리카"
"KO","HU","EU","유럽"
"KO","ID","AS","아시아"
"KO","IE","EU","유럽"
"KO","IL","AS","아시아"
"KO","IM","EU","유럽"
"KO","IN","AS","아시아"
"KO","IO","AS","아시아"
"KO","IQ","AS","아시아"
"KO","IR","AS","아시아"
"KO","IS","EU","유럽"
"KO","IT","EU","유럽"
"KO","JE","EU","유럽"
"KO","JM","NA","북아메리카"
"KO","JO","AS","아시아"
"KO","JP","AS","아시아"
"KO","KE","AF","아프리카"
"KO","KG","AS","아시아"
"KO","KH","AS","아시아"
"KO","KI","OC","오세아니아"
"KO","KM","AF","아프리카"
"KO","KN","NA","북아메리카"
"KO","KP","AS","아시아"
"KO","KR","AS","아시아"
"KO","KW","AS","아시아"
"KO","KY","NA","북아메리카"
"KO","KZ","AS","아시아"
"KO","KZ","EU","유럽"
"KO","LA","AS","아시아"
"KO","LB","AS","아시아"
"KO","LC","NA","북아메리카"
"KO","LI","EU","유럽"
"KO","LK","AS","아시아"
"KO","LR","AF","아프리카"
"KO","LS","AF","아프리카"
"KO","LT","EU","유럽"
"KO","LU","EU","유럽"
"KO","LV","EU","유럽"
"KO","LY","AF","아프리카"
"KO","MA","AF","아프리카"
"KO","MC","EU","유럽"
"KO","MD","EU","유럽"
"KO","ME","EU","유럽"
"KO","MF","NA","북아메리카"
"KO","MG","AF","아프리카"
"KO","MH","OC","오세아니아"
"KO","MK","EU","유럽"
"KO","ML","AF","아프리카"
"KO","MM","AS","아시아"
"KO","MN","AS","아시아"
"KO","MO","AS","아시아"
"KO","MP","OC","오세아니아"
"KO","MQ","NA","북아메리카"
"KO","MR","AF","아프리카"
"KO","MS","NA","북아메리카"
"KO","MT","EU","유럽"
"KO","MU","AF","아프리카"
"KO","MV","AS","아시아"
"KO","MW","AF","아프리카"
"KO","MX","NA","북아메리카"
"KO","MY","AS","아시아"
"KO","MZ","AF","아프리카"
"KO","NA","AF","아프리카"
"KO","NC","OC","오세아니아"
"KO","NE","AF","아프리카"
"KO","NF","OC","오세아니아"
"KO","NG","AF","아프리카"
"KO","NI","NA","북아메리카"
"KO","NL","EU","유럽"
"KO","NO","EU","유럽"
"KO","NP","AS","아시아"
"KO","NR","OC","오세아니아"
"KO","NU","OC","오세아니아"
"KO","NZ","OC","오세아니아"
"KO","OM","AS","아시아"
"KO","PA","NA","북아메리카"
"KO","PE","SA","남아메리카"
"KO","PF","OC","오세아니아"
"KO","PG","OC","오세아니아"
"KO","PH","AS","아시아"
"KO","PK","AS","아시아"
"KO","PL","EU","유럽"
"KO","PM","NA","북아메리카"
"KO","PN","OC","오세아니아"
"KO","PR","NA","북아메리카"
"KO","PS","AS","아시아"
"KO","PT","EU","유럽"
"KO","PW","OC","오세아니아"
"KO","PY","SA","남아메리카"
"KO","QA","AS","아시아"
"KO","RE","AF","아프리카"
"KO","RO","EU","유럽"
"KO","RS","EU","유럽"
"KO","RU","AS","아시아"
"KO","RU","EU","유럽"
"KO","RW","AF","아프리카"
"KO","SA","AS","아시아"
"KO","SB","OC","오세아니아"
"KO","SC","AF","아프리카"
"KO","SD","AF","아프리카"
"KO","SE","EU","유럽"
"KO","SG","AS","아시아"
"KO","SH","AF","아프리카"
"KO","SI","EU","유럽"
"KO","SJ","EU","유럽"
"KO","SK","EU","유럽"
"KO","SL","AF","아프리카"
"KO","SM","EU","유럽"
"KO","SN","AF","아프리카"
"KO","SO","AF","아프리카"
"KO","SR","SA","남아메리카"
"KO","SS","AF","아프리카"
"KO","ST","AF","아프리카"
"KO","SV","NA","북아메리카"
"KO","SX","NA","북아메리카"
"KO","SY","AS","아시아"
"KO","SZ","AF","아프리카"
"KO","TC","NA","북아메리카"
"KO","TD","AF","아프리카"
"KO","TF","AN","남극"
"KO","TG","AF","아프리카"
"KO","TH","AS","아시아"
"KO","TJ","AS","아시아"
"KO","TK","OC","오세아니아"
"KO","TL","AS","아시아"
"KO","TM","AS","아시아"
"KO","TN","AF","아프리카"
"KO","TO","OC","오세아니아"
"KO","TR","AS","아시아"
"KO","TR","EU","유럽"
"KO","TT","NA","북아메리카"
"KO","TV","OC","오세아니아"
"KO","TW","AS","아시아"
"KO","TZ","AF","아프리카"
"KO","UA","EU","유럽"
"KO","UG","AF","아프리카"
"KO","UM","OC","오세아니아"
"KO","US","NA","북아메리카"
"KO","UY","SA","남아메리카"
"KO","UZ","AS","아시아"
"KO","VA","EU","유럽"
"KO","VC","NA","북아메리카"
"KO","VE","SA","남아메리카"
"KO","VG","NA","북아메리카"
"KO","VI","NA","북아메리카"
"KO","VN","AS","아시아"
"KO","VU","OC","오세아니아"
"KO","WF","OC","오세아니아"
"KO","WS","OC","오세아니아"
"KO","YE","AS","아시아"
"KO","YT","AF","아프리카"
"KO","ZA","AF","아프리카"
"KO","ZM","AF","아프리카"
"KO","ZW","AF","아프리카"
"LG","AD","EU","Europe"
"LG","AE","AS","Asia"
"LG","AF","AS","Asia"
"LG","AG","NA","North America"
"LG","AI","NA","North America"
"LG","AL","EU","Europe"
"LG","AM","EU","Europe"
"LG","AO","AF","Africa"
"LG","AQ","AN","Antarctica"
"LG","AR","SA","South America"
"LG","AS","OC","Oceania"
"LG","AT","EU","Europe"
"LG","AU","OC","Oceania"
"LG","AW","NA","North America"
"LG","AX","EU","Europe"
"LG","AZ","AS","Asia"
"LG","AZ","EU","Europe"
"LG","BA","EU","Europe"
"LG","BB","NA","North America"
"LG","BD","AS","Asia"
"LG","BE","EU","Europe"
"LG","BF","AF","Africa"
"LG","BG","EU","Europe"
"LG","BH","AS","Asia"
"LG","BI","AF","Africa"
"LG","BJ","AF","Africa"
"LG","BL","NA","North America"
"LG","BM","NA","North America"
"LG","BN","AS","Asia"
"LG","BO","SA","South America"
"LG","BQ","NA","North America"
"LG","BR","SA","South America"
"LG","BS","NA","North America"
"LG","BT","AS","Asia"
"LG","BV","AN","Antarctica"
"LG","BW","AF","Africa"
"LG","BY","EU","Europe"
"LG","BZ","NA","North America"
"LG","CA","NA","North America"
"LG","CC","AS","Asia"
"LG","CD","AF","Africa"
"LG","CF","AF","Africa"
"LG","CG","AF","Africa"
"LG","CH","EU","Europe"
"LG","CI","AF","Africa"
"LG","CK","OC","Oceania"
"LG","CL","SA","South America"
"LG","CM","AF","Africa"
"LG","CN","AS","Asia"
"LG","CO","SA","South America"
"LG","CR","NA","North America"
"LG","CU","NA","North America"
"LG","CV","AF","Africa"
"LG","CW","NA","North America"
"LG","CX","AS","Asia"
"LG","CY","EU","Europe"
"LG","CZ","EU","Europe"
"LG","DE","EU","Europe"
"LG","DJ","AF","Africa"
"LG","DK","EU","Europe"
"LG","DM","NA","North America"
"LG","DO","NA","North America"
"LG","DZ","AF","Africa"
"LG","EC","SA","South America"
"LG","EE","EU","Europe"
"LG","EG","AF","Africa"
"LG","EH","AF","Africa"
"LG","ER","AF","Africa"
"LG","ES","EU","Europe"
"LG","ET","AF","Africa"
"LG","FI","EU","Europe"
"LG","FJ","OC","Oceania"
"LG","FK","SA","South America"
"LG","FM","OC","Oceania"
"LG","FO","EU","Europe"
"LG","FR","EU","Europe"
"LG","GA","AF","Africa"
"LG","GB","EU","Europe"
"LG","GD","NA","North America"
"LG","GE","AS","Asia"
"LG","GE","EU","Europe"
"LG","GF","SA","South America"
"LG","GG","EU","Europe"
"LG","GH","AF","Africa"
"LG","GI","EU","Europe"
"LG","GL","NA","North America"
"LG","GM","AF","Africa"
"LG","GN","AF","Africa"
"LG","GP","NA","North America"
"LG","GQ","AF","Africa"
"LG","GR","EU","Europe"
"LG","GS","AN","Antarctica"
"LG","GT","NA","North America"
"LG","GU","OC","Oceania"
"LG","GW","AF","Africa"
"LG","GY","SA","South America"
"LG","HK","AS","Asia"
"LG","HM","AN","Antarctica"
"LG","HN","NA","North America"
"LG","HR","EU","Europe"
"LG","HT","NA","North America"
"LG","HU","EU","Europe"
"LG","ID","AS","Asia"
"LG","IE","EU","Europe"
"LG","IL","AS","Asia"
"LG","IM","EU","Europe"
"LG","IN","AS","Asia"
"LG","IO","AS","Asia"
"LG","IQ","AS","Asia"
